CODIGO_REGION|NOMBRE_REGION
21011000052|CIRCUITO SAN JERONIMO NORTE
21020000424|CIRCUITO SAN JERONIMO SUD
08012000220|CIRCUITO SAN JORGE
21021000158|CIRCUITO SAN JORGE
21011000073|CIRCUITO SAN JOSE
13003000029|CIRCUITO SAN JOSE
1300800067A|CIRCUITO SAN JOSE
22024000203|CIRCUITO SAN JOSE
08015000268|CIRCUITO SAN JOSE
11020000083|CIRCUITO SAN JOSE
14002000011|CIRCUITO SAN JOSE
1702000089A|CIRCUITO SAN JOSE DE CACHI
21002000375|CIRCUITO SAN JOSE DE LA ESQUINA
1700400015D|CIRCUITO SAN JOSE DE METAN
1700400015F|CIRCUITO SAN JOSE DE METAN
1700400015C|CIRCUITO SAN JOSE DE METAN
1700400015A|CIRCUITO SAN JOSE DE METAN
1700400018A|CIRCUITO SAN JOSE DE ORQUERA
22008000073|CIRCUITO SAN JOSE DEL BOQUERON
21009000022|CIRCUITO SAN JOSE DEL RINCON
1700900046C|CIRCUITO SAN JUAN
1000500042A|CIRCUITO SAN JUAN DE DIOS
21019000210|CIRCUITO SAN JUSTO
08009000170|CIRCUITO SAN JUSTO
1701500072D|CIRCUITO SAN LORENZO
2102000425A|CIRCUITO SAN LORENZO
1700100004A|CIRCUITO SAN LORENZO
10008000072|CIRCUITO SAN LUCAS
10005000041|CIRCUITO SAN LUCAS-LOBATON
1900101001A|CIRCUITO SAN LUIS (1001A)
1900101001B|CIRCUITO SAN LUIS (1001B)
1900101001C|CIRCUITO SAN LUIS (1001C)
19001001002|CIRCUITO SAN LUIS (1002)
19001001003|CIRCUITO SAN LUIS (1003)
19001001004|CIRCUITO SAN LUIS (1004)
19001001005|CIRCUITO SAN LUIS (1005)
19001001006|CIRCUITO SAN LUIS (1006)
19001001007|CIRCUITO SAN LUIS (1007)
1900101008A|CIRCUITO SAN LUIS (1008A)
1900101008B|CIRCUITO SAN LUIS (1008B)
1900101008C|CIRCUITO SAN LUIS (1008C)
1900101008D|CIRCUITO SAN LUIS (1008D)
1900101008E|CIRCUITO SAN LUIS (1008E)
19001001009|CIRCUITO SAN LUIS (1009)
19001001010|CIRCUITO SAN LUIS (1010)
19001001011|CIRCUITO SAN LUIS (1011)
19001001012|CIRCUITO SAN LUIS (1012)
19001001013|CIRCUITO SAN LUIS (1013)
19001001014|CIRCUITO SAN LUIS (1014)
19001001015|CIRCUITO SAN LUIS (1015)
19001001016|CIRCUITO SAN LUIS (1016)
19001001017|CIRCUITO SAN LUIS (1017)
19001001018|CIRCUITO SAN LUIS (1018)
19001001019|CIRCUITO SAN LUIS (1019)
19001001020|CIRCUITO SAN LUIS (1020)
19001001021|CIRCUITO SAN LUIS (1021)
19001001022|CIRCUITO SAN LUIS (1022)
21011000047|CIRCUITO SAN MARIANO
19005000052|CIRCUITO SAN MARTIN
14008000052|CIRCUITO SAN MARTIN
22001000008|CIRCUITO SAN MARTIN
21021000156|CIRCUITO SAN MARTIN DE LAS ESCOBAS
15015001500|CIRCUITO SAN MARTIN DE LOS ANDES
21019000214|CIRCUITO SAN MARTIN NORTE
16001000107|CIRCUITO SAN MARTIN, JARDIN, BARRIO NOR
12006000019|CIRCUITO SAN MIGUEL
13005000046|CIRCUITO SAN MIGUEL
19004000044|CIRCUITO SAN PABLO
15003000300|CIRCUITO SAN PATRICIO DEL CHAÑAR
1000100010A|CIRCUITO SAN PEDRITO
22001000016|CIRCUITO SAN PEDRO
14015000075|CIRCUITO SAN PEDRO
22011000100|CIRCUITO SAN PEDRO
1200300008C|CIRCUITO SAN PEDRO
10005000036|CIRCUITO SAN PEDRO (CIUDAD)
13018000134|CIRCUITO SAN PEDRO DEL ATUEL
08001000050|CIRCUITO SAN RAFAEL
1201800062B|CIRCUITO SAN RAFAEL
1201300041F|CIRCUITO SAN RAMON
1300600054A|CIRCUITO SAN ROQUE
08017000307|CIRCUITO SAN ROQUE
08018000310|CIRCUITO SAN SALVADOR
1201800061C|CIRCUITO SAN SOLANO
1401300059A|CIRCUITO SAN VICENTE
22013000113|CIRCUITO SAN VICENTE
21003000142|CIRCUITO SAN VICENTE
12002000003|CIRCUITO SANAGASTA
2100600395B|CIRCUITO SANCTI SPIRITU
21002000376|CIRCUITO SANFORD
08017000308|CIRCUITO SANTA ANA
08001000016|CIRCUITO SANTA ANA
14003000014|CIRCUITO SANTA ANA
22019000163|CIRCUITO SANTA ANA
1000800074A|CIRCUITO SANTA ANA
08009000174|CIRCUITO SANTA ANITA
08009000161|CIRCUITO SANTA CANDIDA
22011000102|CIRCUITO SANTA CATALINA
1001400112A|CIRCUITO SANTA CATALINA (PUEBLO)
1200800032A|CIRCUITO SANTA CLARA
16001000104|CIRCUITO SANTA CLARA
10006000048|CIRCUITO SANTA CLARA
21011000046|CIRCUITO SANTA CLARA DE BUENA VISTA
21003000130|CIRCUITO SANTA CLARA DE SAGUIER
1200700028B|CIRCUITO SANTA CRUZ
1701000049G|CIRCUITO SANTA CRUZ
1700700033B|CIRCUITO SANTA CRUZ
1200300008B|CIRCUITO SANTA CRUZ
08003000061|CIRCUITO SANTA ELENA
21009000003|CIRCUITO SANTA FE
21009000032|CIRCUITO SANTA FE
21009000008|CIRCUITO SANTA FE
21009000013|CIRCUITO SANTA FE
21009000014|CIRCUITO SANTA FE
21009000016|CIRCUITO SANTA FE
21009000036|CIRCUITO SANTA FE
21009000019|CIRCUITO SANTA FE
2100900011A|CIRCUITO SANTA FE
21009000006|CIRCUITO SANTA FE
21009000017|CIRCUITO SANTA FE
21009000004|CIRCUITO SANTA FE
21009000009|CIRCUITO SANTA FE
21009000012|CIRCUITO SANTA FE
21009000038|CIRCUITO SANTA FE
21009000035|CIRCUITO SANTA FE
21009000002|CIRCUITO SANTA FE
21009000005|CIRCUITO SANTA FE
21009000001|CIRCUITO SANTA FE
21009000007|CIRCUITO SANTA FE
21009000011|CIRCUITO SANTA FE
21009000010|CIRCUITO SANTA FE
21009000015|CIRCUITO SANTA FE
21022000270|CIRCUITO SANTA FELICIA
1200600018B|CIRCUITO SANTA FLORENTINA
1400100008A|CIRCUITO SANTA INES
11005000018|CIRCUITO SANTA ISABEL
21006000397|CIRCUITO SANTA ISABEL
21022000264|CIRCUITO SANTA LUCIA
21012000293|CIRCUITO SANTA MARGARITA
1700600029G|CIRCUITO SANTA MARIA
1701500070A|CIRCUITO SANTA MARIA
14005000031|CIRCUITO SANTA MARIA
22001000014|CIRCUITO SANTA MARIA
21011000072|CIRCUITO SANTA MARIA CENTRO
13011000085|CIRCUITO SANTA MARIA DE ORO
21011000074|CIRCUITO SANTA MARIA NORTE
1201200040A|CIRCUITO SANTA RITA DE LA ZANJA
11002000010|CIRCUITO SANTA ROSA
19006000063|CIRCUITO SANTA ROSA
19007000086|CIRCUITO SANTA ROSA
11002000009|CIRCUITO SANTA ROSA
08015000281|CIRCUITO SANTA ROSA
21005000108|CIRCUITO SANTA ROSA DE CALCHINES
1702100097B|CIRCUITO SANTA ROSA DE TASTIL
11010000038|CIRCUITO SANTA TERESA
21004000383|CIRCUITO SANTA TERESA
08001000012|CIRCUITO SANTA TERESITA
1700600029C|CIRCUITO SANTA VICTORIA ESTE
1701000049A|CIRCUITO SANTA VICTORIA OESTE
22018000160|CIRCUITO SANTO DOMINGO
22017000146|CIRCUITO SANTO DOMINGO
21011000062|CIRCUITO SANTO DOMINGO
14007000039|CIRCUITO SANTO PIPO
15013001320|CIRCUITO SANTO TOMAS
2100900020B|CIRCUITO SANTO TOME
21009000020|CIRCUITO SANTO TOME
2100900020A|CIRCUITO SANTO TOME
21016000182|CIRCUITO SANTURCE
1100600019A|CIRCUITO SARAH
2100400378C|CIRCUITO SARGENTO CABRAL
16001000117|CIRCUITO SARGENTO CABRAL Y ALMIRANTE BR
21011000064|CIRCUITO SARMIENTO
21021000155|CIRCUITO SASTRE
08006000125|CIRCUITO SAUCE
08014000263|CIRCUITO SAUCE DE LUNA
0800100023A|CIRCUITO SAUCE MONTRULL
08008000148|CIRCUITO SAUCE NORTE
08001000022|CIRCUITO SAUCE PINTO
2201300117A|CIRCUITO SAUCE SOLO
08008000149|CIRCUITO SAUCE SUD
21009000033|CIRCUITO SAUCE VIEJO
1700700034B|CIRCUITO SAUCELITO
15001000130|CIRCUITO SAUZAL BONITO
15013001340|CIRCUITO SAÑI CO
1200600023A|CIRCUITO SAÑOGASTA
1200500016A|CIRCUITO SCHAQUI
08011000210|CIRCUITO SECCION ISLAS
08005000104|CIRCUITO SECCION ISLAS
1701900085A|CIRCUITO SECLANTAS
1701900085B|CIRCUITO SECLANTAS ADENTRO
08001000058|CIRCUITO SEGUI
08015000275|CIRCUITO SEGUNDO DISTRITO
22020000170|CIRCUITO SELVA
15001000150|CIRCUITO SENILLOSA
15001000155|CIRCUITO SENILLOSA SUR - ARROYITO
21008000414|CIRCUITO SERODINO
08015000286|CIRCUITO SEXTO DISTRITO
1001600127A|CIRCUITO SEY
14014000072|CIRCUITO SGO. DE LINIERS
22009000079|CIRCUITO SHISHI POZO
16005000019|CIRCUITO SIERRA COLORADA
18016000116|CIRCUITO SIERRA DE CHAVEZ
1201300041G|CIRCUITO SIERRA DE LOS QUINTEROS
16003000011|CIRCUITO SIERRA GRANDE
16004000015|CIRCUITO SIERRA PAILEMAN
2101900212A|CIRCUITO SILVA
22006000058|CIRCUITO SIMBOLAR
1201400045B|CIRCUITO SIMBOLAR
22009000075|CIRCUITO SINCHI CAÑA
22017000150|CIRCUITO SOL DE JULIO
22009000076|CIRCUITO SOL DE MAYO
22001000012|CIRCUITO SOL DE MAYO
1201500048A|CIRCUITO SOLCA
21013000357|CIRCUITO SOLDINI
21016000195|CIRCUITO SOLEDAD
22022000192|CIRCUITO SOTELOS
21011000076|CIRCUITO SOUTOMAYOR
11015000059|CIRCUITO SPELUZZI
1702300101A|CIRCUITO STA ROSA PASTOS GRANDES
22016000134|CIRCUITO STAYLE
16012006303|CIRCUITO STEFENELLI
08004000080|CIRCUITO STROBEL
21016000191|CIRCUITO SUARDI
08010000184|CIRCUITO SUBURBIO NORTE GUALEGUAYCHU
08009000162|CIRCUITO SUBURBIO NORTE URUGUAY
08010000185|CIRCUITO SUBURBIO SUD GUALEGUAYCHU
08009000159|CIRCUITO SUBURBIO SUD URUGUAY
22001000006|CIRCUITO SUD
1701100055C|CIRCUITO SUMALAO
22023000197|CIRCUITO SUMAMAO
22019000167|CIRCUITO SUMAMPA
21003000118|CIRCUITO SUNCHALES
22014000121|CIRCUITO SUNCHO CORRAL
22006000062|CIRCUITO SURI POZO
12005000017|CIRCUITO SURIYACO
21003000132|CIRCUITO SUSANA
1001600126B|CIRCUITO SUSQUES (PUEBLO)
1900100005A|CIRCUITO SUYUQUE
22024000198|CIRCUITO TABOADA
08001000040|CIRCUITO TABOSSI
22027000226|CIRCUITO TACAÑITAS
22019000165|CIRCUITO TACO POZO
08003000075|CIRCUITO TACUARAS
21007000233|CIRCUITO TACUARENDI
1701900088A|CIRCUITO TACUIL
21003000115|CIRCUITO TACURAL
21003000113|CIRCUITO TACURALES
08009000163|CIRCUITO TALA
1700400018C|CIRCUITO TALAMUYO
1701300060A|CIRCUITO TALAPAMPA
19006000068|CIRCUITO TALITA
08010000206|CIRCUITO TALITAS
12014000043|CIRCUITO TALVA
1201300041A|CIRCUITO TAMA
18017000130|CIRCUITO TAMBERIAS
18019000141|CIRCUITO TAMBERIAS
2000400012A|CIRCUITO TAMEL AIKE
22009000086|CIRCUITO TAPSO
15007000750|CIRCUITO TAQUIMILAN
15007000760|CIRCUITO TAQUIMILAN ARRIBA
2200100004B|CIRCUITO TARAPAYA
1700800043A|CIRCUITO TARTAGAL
21022000260|CIRCUITO TARTAGAL
1401200066A|CIRCUITO TARUMA
11012000047|CIRCUITO TELEN
16009004105|CIRCUITO TELESFERICO
21006000398|CIRCUITO TEODELINA
08015000277|CIRCUITO TERCER DISTRITO
08001000020|CIRCUITO TEZANOS PINTO
2100400384C|CIRCUITO THEOBALD
10010000083|CIRCUITO TILCARA (PUEBLO)
1200600022B|CIRCUITO TILIMUQUI
19004000042|CIRCUITO TILISARAO
10001000017|CIRCUITO TILQUIZA-TIRAXI
2102000418A|CIRCUITO TIMBUES
22016000139|CIRCUITO TINTINA
22013000120|CIRCUITO TIO POZO
16009004122|CIRCUITO TIRO FEDERAL
11020000086|CIRCUITO TOAY
21022000256|CIRCUITO TOBA
1700800044F|CIRCUITO TOBANTIRENDA
14015000076|CIRCUITO TOBUNAS
1702300103A|CIRCUITO TOLAR GRANDE
1700500025F|CIRCUITO TOLLOCHE
1701700078A|CIRCUITO TOLOMBOM
11001000005|CIRCUITO TOMAS M. ANCHORENA
22027000222|CIRCUITO TOMAS YOUNG
1700800043D|CIRCUITO TONONO
19008000091|CIRCUITO TORO NEGRO
21001000406|CIRCUITO TORTUGAS
19009000114|CIRCUITO TOSCAL
21012000285|CIRCUITO TOSTADO
2100800413A|CIRCUITO TOTORAS
21021000168|CIRCUITO TRAILL
15007000785|CIRCUITO TRALAITUE
22006000063|CIRCUITO TRAMO 20
22006000061|CIRCUITO TRAMO 26
19002000024|CIRCUITO TRAPICHE
13002000027|CIRCUITO TRAPICHE
11015000060|CIRCUITO TREBOLARES
11021000089|CIRCUITO TRENEL
16005000021|CIRCUITO TRENETA
14002000013|CIRCUITO TRES CAPONES
15007000770|CIRCUITO TRES CHORROS
10011000095|CIRCUITO TRES CRUCES
22012000104|CIRCUITO TRES CRUCES
20006000016|CIRCUITO TRES LAGOS
13009000076|CIRCUITO TRES PORTEÑAS
22001000003|CIRCUITO TRIBUNALES
15005000540|CIRCUITO TRICAO MALAL
1701000049I|CIRCUITO TRIGO HUAYCO
15015001520|CIRCUITO TROMPUL
1201500047B|CIRCUITO TUANI
18018000137|CIRCUITO TUDCUM
1201300041D|CIRCUITO TUIZON
10009000076|CIRCUITO TUMBAYA (PUEBLO)
10012000105|CIRCUITO TUSAQUILLAS
1700800044E|CIRCUITO TUYUNTI
240010000U1|CIRCUITO U1
24001000U10|CIRCUITO U10
24001000U11|CIRCUITO U11
24001000U12|CIRCUITO U12
24001000U13|CIRCUITO U13
24001000U14|CIRCUITO U14
240010000U2|CIRCUITO U2
240010000U3|CIRCUITO U3
240010000U4|CIRCUITO U4
240010000U5|CIRCUITO U5
240010000U6|CIRCUITO U6
240010000U7|CIRCUITO U7
240010000U8|CIRCUITO U8
240010000U9|CIRCUITO U9
08015000287|CIRCUITO UBAJAY
1200400011B|CIRCUITO UDPINANGO
12018000060|CIRCUITO ULAPES
11022000095|CIRCUITO UNANUE
19009000108|CIRCUITO UNION
16009004120|CIRCUITO UNIVERSIDAD DEL COMAHUE
1001100092A|CIRCUITO UQUIA
08010000198|CIRCUITO URDINARRAIN
11004000016|CIRCUITO URIBURU
08009000180|CIRCUITO URQUIZA
08009000157|CIRCUITO URUGUAY NORTE
08009000158|CIRCUITO URUGUAY SUD
1700700035A|CIRCUITO URUNDEL
18016000114|CIRCUITO USNO
13004000040|CIRCUITO USPALLATA
12009000033|CIRCUITO V.CASTELLI
1201700055E|CIRCUITO V.HERMOSO
1201800062E|CIRCUITO V.NIDIA
08001000054|CIRCUITO VA GDOR ETCHEVEHERE
22010000095|CIRCUITO VACA HUAÑUNA
22025000208|CIRCUITO VACA HUMAN
16004000012|CIRCUITO VALCHETA
18001000024|CIRCUITO VALDIVIA
1601300071A|CIRCUITO VALLE AZUL
1000800074B|CIRCUITO VALLE COLORADO
1000800073A|CIRCUITO VALLE GRANDE (PUEBLO)
1201000034B|CIRCUITO VALLE HERMOSO
08004000084|CIRCUITO VALLE MARIA
1801500110A|CIRCUITO VALLECITO
1701400064B|CIRCUITO VAQUERIA
1700200009A|CIRCUITO VAQUEROS
19001000014|CIRCUITO VARELA
15006000680|CIRCUITO VARVARCO - INVERNADA VIEJA
15015001505|CIRCUITO VEGA MAIPU - SAN MARTIN DE LOS ANDES ESTE
21006000399|CIRCUITO VENADO TUERTO
2100600399B|CIRCUITO VENADO TUERTO
2100600399A|CIRCUITO VENADO TUERTO
2100600399C|CIRCUITO VENADO TUERTO
21022000254|CIRCUITO VERA
21019000215|CIRCUITO VERA Y PINTADO
11006000023|CIRCUITO VERTIZ
08001000057|CIRCUITO VIALE
12006000024|CIRCUITO VICHIGASTA
21007000249|CIRCUITO VICTOR MANUEL II
08005000098|CIRCUITO VICTORIA ESTE
08005000099|CIRCUITO VICTORIA OESTE
11012000048|CIRCUITO VICTORICA
21019000208|CIRCUITO VIDELA
08017000295|CIRCUITO VIEJA FEDERACION
21003000125|CIRCUITO VILA
22014000124|CIRCUITO VILELAS
18018000134|CIRCUITO VILLA
18007000062|CIRCUITO VILLA
18019000139|CIRCUITO VILLA
18002000036|CIRCUITO VILLA 12 DE OCTUBRE
18012000084|CIRCUITO VILLA A. ABERASTAIN
21007000231|CIRCUITO VILLA ADELA
21013000360|CIRCUITO VILLA AMELIA
18001000005|CIRCUITO VILLA AMERICA
21007000230|CIRCUITO VILLA ANA
13015000104|CIRCUITO VILLA ANTIGUA
22005000037|CIRCUITO VILLA ATAMISQUI
13016000120|CIRCUITO VILLA ATUEL
22016000141|CIRCUITO VILLA BRANA
12017000059|CIRCUITO VILLA CASANA
21006000400|CIRCUITO VILLA CAÑAS
18010000075|CIRCUITO VILLA CHILE
08012000219|CIRCUITO VILLA CLARA
21004000384|CIRCUITO VILLA CONSTITUCION
15005000530|CIRCUITO VILLA CURI LEUVU NORTE
15005000520|CIRCUITO VILLA CURI LEUVU SUR
19008000100|CIRCUITO VILLA DE LA QUEBRADA
13013000097|CIRCUITO VILLA DE SAN CARLOS
13014000100|CIRCUITO VILLA DE SANTA ROSA
19004000048|CIRCUITO VILLA DEL CARMEN
2200100008A|CIRCUITO VILLA DEL CARMEN
15006000640|CIRCUITO VILLA DEL NAHUEVE
1300200026A|CIRCUITO VILLA DEL PARQUE
15002000270|CIRCUITO VILLA DEL PUENTE PICUN LEUFU NORTE
08017000306|CIRCUITO VILLA DEL ROSARIO
18015000103|CIRCUITO VILLA DOLORES
18001000031|CIRCUITO VILLA DON BOSCO
15001000140|CIRCUITO VILLA EL CHOCON
18009000067|CIRCUITO VILLA EL SALVADOR
08015000274|CIRCUITO VILLA ELISA
21008000415|CIRCUITO VILLA ELOISA
22010000089|CIRCUITO VILLA FIGUEROA
08001000055|CIRCUITO VILLA FONTANA
2101300362A|CIRCUITO VILLA GOBERNADOR GALVEZ
2101300362E|CIRCUITO VILLA GOBERNADOR GALVEZ
2101300362F|CIRCUITO VILLA GOBERNADOR GALVEZ
19008000088|CIRCUITO VILLA GRAL. ROCA
22011000096|CIRCUITO VILLA GUASAYAN
1700800043B|CIRCUITO VILLA GUEMES
21007000237|CIRCUITO VILLA GUILLERMINA
13002000026|CIRCUITO VILLA HIPODROMO
22021000179|CIRCUITO VILLA HIPOLITA
18004000049|CIRCUITO VILLA HUAZIHUL
18015000106|CIRCUITO VILLA INDEPENDENCIA
18001000013|CIRCUITO VILLA JARDIN
22022000188|CIRCUITO VILLA JIMENEZ
15016001600|CIRCUITO VILLA LA ANGOSTURA
15016001610|CIRCUITO VILLA LA ANGOSTURA - FUERA DE RADIO
22009000074|CIRCUITO VILLA LA PUNTA
08010000192|CIRCUITO VILLA LARROQUE
1600800040A|CIRCUITO VILLA LLANQUIN
1701100053A|CIRCUITO VILLA LOS ALAMOS
08009000171|CIRCUITO VILLA MANTERO
08001000037|CIRCUITO VILLA MARIA GRANDE
1300200025B|CIRCUITO VILLA MARINI
18002000034|CIRCUITO VILLA MARINI
16009004131|CIRCUITO VILLA MASCARDI
22026000217|CIRCUITO VILLA MATARA
22008000070|CIRCUITO VILLA MATOQUE
1200400012B|CIRCUITO VILLA MAZAN
18017000129|CIRCUITO VILLA MERCEDES
22018000151|CIRCUITO VILLA MERCEDES
21012000291|CIRCUITO VILLA MINETTI
11017000068|CIRCUITO VILLA MIRASOL
15010001070|CIRCUITO VILLA MOQUEHUE
2102000417B|CIRCUITO VILLA MUGUETA
22013000111|CIRCUITO VILLA NUEVA
13015000103|CIRCUITO VILLA NUEVA
18001000020|CIRCUITO VILLA NUEVA PALERMO
18003000041|CIRCUITO VILLA OBRERA
16012006309|CIRCUITO VILLA OBRERA Y OTROS
21007000232|CIRCUITO VILLA OCAMPO
22017000145|CIRCUITO VILLA OJO DE AGUA
08011000211|CIRCUITO VILLA PARANACITO
18001000017|CIRCUITO VILLA PATRICIAS SANJUANINAS
15010001060|CIRCUITO VILLA PEHUENIA
19005000060|CIRCUITO VILLA PRAGA
22019000161|CIRCUITO VILLA QUEBRACHOS
16012000058|CIRCUITO VILLA REGINA
19003000040|CIRCUITO VILLA REYNOLDS
22022000183|CIRCUITO VILLA RIO HONDO
22009000081|CIRCUITO VILLA RIVADAVIA
22021000182|CIRCUITO VILLA ROBLES
1401000061A|CIRCUITO VILLA S. ENCANTADO
1700800043C|CIRCUITO VILLA SAAVEDRA
18015000104|CIRCUITO VILLA SAENZ PEÑA
22025000207|CIRCUITO VILLA SALAVINA
18016000113|CIRCUITO VILLA SAN AGUSTIN
21003000146|CIRCUITO VILLA SAN JOSE
18010000074|CIRCUITO VILLA SAN MARTIN
22013000110|CIRCUITO VILLA SAN MARTIN
18014000097|CIRCUITO VILLA SANTA ROSA
18001000025|CIRCUITO VILLA SANTA TERESITA
21016000196|CIRCUITO VILLA SARALEGUI
13012000094|CIRCUITO VILLA SECA
22023000194|CIRCUITO VILLA SILIPICA
15016001620|CIRCUITO VILLA TRAFUL
21018000097|CIRCUITO VILLA TRAMONTINI
21016000183|CIRCUITO VILLA TRINIDAD
1200800030A|CIRCUITO VILLA UNION
22015000127|CIRCUITO VILLA UNION
08001000024|CIRCUITO VILLA URQUIZA
22013000112|CIRCUITO VILLA VIEJA
18001000016|CIRCUITO VILLA ZAVALLA
08013000234|CIRCUITO VILLA ZORRAQUIN
21002000369|CIRCUITO VILLADA
08012000214|CIRCUITO VILLAGUAY
22021000176|CIRCUITO VILMER
2200100008B|CIRCUITO VINALAR
1000600051A|CIRCUITO VINALITO
22022000190|CIRCUITO VINARA
1201000034A|CIRCUITO VINCHINA
21003000114|CIRCUITO VIRGINIA
15001000190|CIRCUITO VISTA ALEGRE
13012000093|CIRCUITO VISTA FLORES
13007000061|CIRCUITO VISTALBA
1701000049D|CIRCUITO VIZCACHANI
1700900046E|CIRCUITO VIZCARRA
10009000078|CIRCUITO VOLCAN
1700900048B|CIRCUITO VOLCAN HIGUERAS
22001000015|CIRCUITO VUELTA DE LA BARRANCA
16009004128|CIRCUITO VURILOCHE
08018000312|CIRCUITO WALTER MOSS
14016000078|CIRCUITO WANDA
22016000136|CIRCUITO WEISBURD
2100600401A|CIRCUITO WHEELWRIGHT
11008000031|CIRCUITO WINIFREDA
08006000126|CIRCUITO XX DE SEPTIEMBRE
1701700077E|CIRCUITO YACOCHUYA
1001000088B|CIRCUITO YACORAITE Y SAN JOSE
1700800043F|CIRCUITO YACUY
10001000021|CIRCUITO YALA
10010000089|CIRCUITO YALA DE MONTE CARMELO
10015000119|CIRCUITO YAVI (PUEBLO)
08003000072|CIRCUITO YESO
10014000117|CIRCUITO YOSCABA
1700700037A|CIRCUITO YUCHAN
22016000135|CIRCUITO YUCHAN
10007000069|CIRCUITO YUTO
15013001360|CIRCUITO ZAINA YEGUA
19001000012|CIRCUITO ZANJITAS
22001000017|CIRCUITO ZANJON
15002000200|CIRCUITO ZAPALA
15002000205|CIRCUITO ZAPALA
15002000210|CIRCUITO ZAPALA
15002000215|CIRCUITO ZAPALA
10002000023|CIRCUITO ZAPLA -CARAHUNCO
21013000363|CIRCUITO ZAVALLA
21003000138|CIRCUITO ZENON PEREYRA
18005000053|CIRCUITO ZONDA
1301400100A|CIRCUITO ÑACUÑAN
0801100213A|CIRCUITO ÑANCAY
21016000186|CIRCUITO ÑANDUCITA
1201700055C|CIRCUITO ÑOQUEVES
15010001050|CIRCUITO ÑORQUINCO
16007000031|CIRCUITO ÑORQUINCO
01|CIUDAD AUTÓNOMA DE BUENOS AIRES
10012|COCHINOCA
15013|COLLÓN CURÁ
02024|COLÓN
08015|COLÓN
04003|COLÓN
06013|COMANDANTE FERNÁNDEZ 
01001|COMUNA 01
01002|COMUNA 02
01003|COMUNA 03
01004|COMUNA 04
01005|COMUNA 05
01006|COMUNA 06
01007|COMUNA 07
01008|COMUNA 08
01009|COMUNA 09
01010|COMUNA 10
01011|COMUNA 11
01012|COMUNA 12
01013|COMUNA 13
01014|COMUNA 14
01015|COMUNA 15
05017|CONCEPCIÓN
14005|CONCEPCIÓN DE LA SIERRA
08013|CONCORDIA
16002|CONESA
15001|CONFLUENCIA
11008|CONHELO
21004|CONSTITUCIÓN
22008|COPO
02025|CORONEL DORREGO
02026|CORONEL PRINGLES
02027|CORONEL ROSALES
02028|CORONEL SUÁREZ
20005|CORPEN AIKE
05|CORRIENTES
23012|CRUZ ALTA
04004|CRUZ DEL EJE
11009|CURACÓ
05003|CURUZÚ CUATIÁ
07005|CUSHAMEN
04|CÓRDOBA
02032|DAIREAUX
20001|DESEADO
08004|DIAMANTE
02033|DOLORES
03005|EL ALTO
10004|EL CARMEN
16013|EL CUY
14014|EL DORADO
05012|EMPEDRADO
02034|ENSENADA
08|ENTRE RÍOS
07015|ESCALANTE
02035|ESCOBAR
05005|ESQUINA
02036|ESTEBAN ECHEVERRÍA
02037|EXALTACIÓN DE LA CRUZ
02132|EZEIZA
07011|F. AMEGHINO
23003|FAMAILLÁ
12007|FAMATINA
08017|FEDERACIÓN
08014|FEDERAL
08016|FELICIANO
12008|FELIPE VARELA
22010|FIGUEROA
02038|FLORENCIO VARELA
02127|FLORENTINO AMEGHINO
09|FORMOSA
09001|FORMOSA
06023|FRAY JUSTO STA. MARÍA DE ORO
03009|FRAY MAMERTO ESQUIÚ
07006|FUTALEUFÚ
07012|GAIMAN
21005|GARAY
07004|GASTRE
02039|GENERAL ALVARADO
05022|GENERAL ALVEAR
13018|GENERAL ALVEAR
02040|GENERAL ALVEAR
02041|GENERAL ARENALES
10001|GENERAL BELGRANO
06018|GENERAL BELGRANO
12014|GENERAL BELGRANO
02042|GENERAL BELGRANO
06004|GENERAL DONOVAN
02043|GENERAL GUIDO
17003|GENERAL GÜEMES
06025|GENERAL GÜEMES
02044|GENERAL LA MADRID
12009|GENERAL LAMADRID
02045|GENERAL LAS HERAS
02046|GENERAL LAVALLE
21006|GENERAL LÓPEZ
02047|GENERAL MADARIAGA
14017|GENERAL MANUEL BELGRANO
21007|GENERAL OBLIGADO
12016|GENERAL ORTIZ DE OCAMPO
02048|GENERAL PAZ
05014|GENERAL PAZ
02049|GENERAL PINTO
02050|GENERAL PUEYRREDÓN
16012|GENERAL ROCA
04005|GENERAL ROCA
02051|GENERAL RODRÍGUEZ
12018|GENERAL SAN MARTÍN
02052|GENERAL SAN MARTÍN
04006|GENERAL SAN MARTÍN
02054|GENERAL VIAMONTE
02055|GENERAL VILLEGAS
19009|GOBERNADOR DUPUY
13002|GODOY CRUZ
02056|GONZALES CHAVES
05002|GOYA
23009|GRANEROS
17014|GUACHIPAS
08007|GUALEGUAY
08010|GUALEGUAYCHÚ
02057|GUAMINÍ
14013|GUARANÍ
22011|GUASAYÁN
11010|GUATRACHÉ
13003|GUAYMALLÉN
20007|GÜER AIKE
02058|HIPÓLITO YRIGOYEN
11011|HUCAL
15014|HUILICHES
10011|HUMAHUACA
02134|HURLINGHAM
18018|IGLESIA
14016|IGUAZÚ
12011|INDEPENDENCIA
06017|INDEPENDENCIA
21008|IRIONDO
17009|IRUYA
04007|ISCHILÍN
08011|ISLAS DEL IBICUY
24004|ISLAS MALVINAS
05024|ITATÍ
05019|ITUZAINGÓ
02133|ITUZAINGÓ
22012|JIMÉNEZ
